timestamp,ros_delay_ms,yolo_infer_ms,node_latency_ms,roi_kb,detections,gpu_%,cpu_%,power_mW,ram_MB
1776591356.7964828,160.9,19.55,28.97,10.4,0,78,45.8,7475,6125
1776591356.8275878,158.13,19.88,29.39,10.4,1,78,45.8,7475,6125
1776591356.8577526,155.35,19.87,28.31,10.4,1,78,45.8,7475,6125
1776591356.8873088,152.22,19.65,27.66,10.5,0,62,42.7,7463,6125
1776591356.9191449,164.21,20.36,29.98,10.5,1,62,42.7,7463,6125
1776591356.952512,165.22,20.95,30.98,10.5,1,62,42.7,7463,6125
1776591356.9854271,163.17,21.22,31.22,10.5,1,62,42.7,7463,6125
1776591357.0181937,163.19,21.23,31.06,10.5,1,62,42.7,7463,6125
1776591357.0517986,162.58,22.35,31.89,10.5,1,62,42.7,7463,6125
1776591357.0853868,162.92,20.88,31.34,10.5,2,62,42.7,7463,6125
1776591357.116783,165.83,20.96,29.72,10.4,2,62,42.7,7463,6125
1776591357.146732,160.48,19.94,28.24,10.5,1,62,42.7,7463,6125
1776591357.1772897,158.26,19.77,28.7,10.5,2,62,42.7,7463,6125
1776591357.207547,155.77,19.87,28.5,10.4,1,62,42.7,7463,6125
1776591357.2378402,152.8,20.1,28.39,10.5,0,62,42.7,7463,6125
1776591357.2681854,161.39,19.64,28.42,10.5,1,62,42.7,7463,6125
1776591357.2988584,163.95,20.44,29.01,10.5,1,62,42.7,7463,6125
1776591357.3290985,159.89,19.83,28.4,10.5,0,62,42.7,7463,6125
1776591357.3607907,156.95,21.47,29.97,10.4,1,62,42.7,7463,6125
1776591357.3921945,155.97,19.97,29.41,10.5,1,62,42.7,7463,6125
1776591357.423294,170.06,19.97,29.17,10.5,1,62,42.7,7463,6125
1776591357.4536726,168.05,20.27,28.56,10.5,1,62,42.7,7463,6125
1776591357.4850004,166.04,20.38,29.47,10.4,2,62,42.7,7463,6125
1776591357.5158205,164.11,20.29,29.11,10.5,1,62,42.7,7463,6125
1776591357.5467463,163.57,19.89,29.03,10.5,1,62,42.7,7463,6125
1776591357.5767426,155.71,19.57,28.31,10.5,1,62,42.7,7463,6125
1776591357.6068518,172.29,19.97,28.41,10.5,1,62,42.7,7463,6125
1776591357.6380074,152.54,19.83,29.03,10.4,1,62,42.7,7463,6125
1776591357.6706913,165.99,21.07,30.59,10.5,1,62,42.7,7463,6125
1776591357.7029912,164.5,20.48,29.81,10.5,1,62,42.7,7463,6125
1776591357.738036,163.59,22.28,33.15,10.4,2,62,42.7,7463,6125
1776591357.7705345,162.89,20.34,29.72,10.5,0,62,42.7,7463,6125
1776591357.8040295,168.02,20.62,30.24,10.5,1,62,42.7,7463,6125
1776591357.8401217,165.46,22.2,33.79,10.5,1,62,42.7,7463,6125
1776591357.8747702,170.97,20.9,31.89,10.4,1,62,42.7,7463,6125
1776591357.9104836,153.52,21.12,33.33,10.5,2,40,44.3,7435,6124
1776591357.9439223,154.7,20.67,31.35,10.4,2,40,44.3,7435,6124
1776591357.9775054,157.2,21.43,31.68,10.5,2,40,44.3,7435,6124
1776591358.009563,151.88,20.03,30.13,10.4,1,40,44.3,7435,6124
1776591358.0412264,154.99,20.01,29.61,10.4,1,40,44.3,7435,6124
1776591358.0756958,149.12,20.98,32.16,10.5,1,40,44.3,7435,6124
1776591358.1108966,153.59,21.23,32.59,10.4,2,40,44.3,7435,6124
1776591358.141347,155.45,20.1,28.67,10.4,1,40,44.3,7435,6124
1776591358.1734293,154.92,19.94,29.56,10.5,0,40,44.3,7435,6124
1776591358.2074878,151.49,20.68,31.04,10.5,0,40,44.3,7435,6124
1776591358.2387424,150.41,20.45,29.34,10.5,1,40,44.3,7435,6124
1776591358.2691622,151.11,19.76,28.07,10.5,2,40,44.3,7435,6124
1776591358.2995937,164.48,20.04,28.67,10.5,1,40,44.3,7435,6124
1776591358.3306384,160.91,20.76,29.38,10.5,1,40,44.3,7435,6124
1776591358.359852,158.82,19.57,27.5,10.5,1,40,44.3,7435,6124
1776591358.3901725,156.86,19.85,28.46,10.5,1,40,44.3,7435,6124
1776591358.4210486,153.48,19.94,29.06,10.5,1,40,44.3,7435,6124
1776591358.4513059,152.27,20.16,28.54,10.5,2,40,44.3,7435,6124
1776591358.481878,162.81,20.09,28.85,10.5,1,40,44.3,7435,6124
1776591358.511742,161.78,19.99,28.15,10.5,1,40,44.3,7435,6124
1776591358.542366,158.11,19.85,28.5,10.5,1,40,44.3,7435,6124
1776591358.572712,154.6,20.08,28.26,10.5,1,40,44.3,7435,6124
1776591358.6036422,166.28,20.19,28.99,10.5,1,40,44.3,7435,6124
1776591358.6341324,163.07,20.18,28.78,10.5,1,40,44.3,7435,6124
1776591358.6640718,163.01,19.76,28.26,10.6,1,40,44.3,7435,6124
1776591358.6951914,157.42,19.78,29.23,9.6,2,40,44.3,7435,6124
1776591358.7260835,156.37,19.86,29.01,8.0,2,40,44.3,7435,6124
1776591358.7592497,153.34,20.51,31.42,6.9,2,40,44.3,7435,6124
1776591358.7930703,154.57,20.45,31.27,6.2,1,40,44.3,7435,6124
1776591358.825581,154.86,20.64,30.26,6.1,1,40,44.3,7435,6124
1776591358.856591,169.37,20.84,29.22,6.2,0,40,44.3,7435,6124
1776591358.8853512,152.42,19.47,27.0,6.7,1,40,44.3,7435,6124
1776591358.9153955,164.72,20.47,28.44,6.7,1,37,46.0,7542,6122
1776591358.9448555,161.95,19.63,27.8,6.7,1,37,46.0,7542,6122
1776591358.9746044,156.46,20.04,27.89,6.9,1,37,46.0,7542,6122
1776591359.004576,149.89,19.87,27.99,6.8,1,37,46.0,7542,6122
1776591359.0350497,165.04,20.48,28.57,6.7,1,37,46.0,7542,6122
1776591359.0666552,162.96,21.31,29.83,6.5,1,37,46.0,7542,6122
1776591359.0963476,162.77,19.89,28.04,6.3,1,37,46.0,7542,6122
1776591359.1257367,154.39,19.62,27.76,6.3,1,37,46.0,7542,6122
1776591359.1563897,156.74,20.13,28.6,6.0,0,37,46.0,7542,6122
1776591359.1918242,168.8,23.2,33.57,5.9,0,37,46.0,7542,6122
1776591359.2263691,152.97,21.28,32.39,5.9,0,37,46.0,7542,6122
1776591359.2573814,152.75,20.76,28.96,5.9,0,37,46.0,7542,6122
1776591359.2861404,152.89,19.47,27.02,5.9,0,37,46.0,7542,6122
1776591359.3156652,144.37,19.77,27.83,5.9,0,37,46.0,7542,6122
1776591359.3478992,160.51,21.2,30.57,5.9,0,37,46.0,7542,6122
1776591359.376885,160.31,20.5,26.67,6.0,0,37,46.0,7542,6122
1776591359.4063692,156.39,19.7,27.63,6.1,0,37,46.0,7542,6122
1776591359.4362066,153.22,19.87,27.9,6.0,0,37,46.0,7542,6122
1776591359.466013,165.33,20.31,28.07,6.0,0,37,46.0,7542,6122
1776591359.4955628,160.69,19.69,27.95,6.0,0,37,46.0,7542,6122
1776591359.5234315,158.94,19.82,26.04,5.8,0,37,46.0,7542,6122
1776591359.5536902,154.21,19.9,27.82,5.8,0,37,46.0,7542,6122
1776591359.5838048,166.65,19.69,28.0,5.8,0,37,46.0,7542,6122
1776591359.6149685,162.54,22.54,29.55,5.7,0,37,46.0,7542,6122
1776591359.642117,160.64,20.09,25.47,5.7,0,37,46.0,7542,6122
1776591359.6719751,155.47,19.86,27.93,5.9,0,37,46.0,7542,6122
1776591359.7021182,151.83,20.04,28.11,5.9,0,37,46.0,7542,6122
1776591359.7320235,163.15,20.1,28.21,5.9,0,37,46.0,7542,6122
1776591359.7591252,161.24,19.7,25.17,6.0,0,37,46.0,7542,6122
1776591359.78902,156.4,20.01,28.01,6.1,0,37,46.0,7542,6122
1776591359.8158083,150.27,19.55,25.06,6.5,0,37,46.0,7542,6122
1776591359.8452382,163.14,20.38,27.36,6.5,0,37,46.0,7542,6122
1776591359.875442,157.29,21.07,28.51,6.5,0,37,46.0,7542,6122
1776591359.9067552,154.6,21.63,29.07,6.5,0,12,45.2,7542,6123
1776591359.9368796,152.0,20.96,28.15,6.5,0,12,45.2,7542,6123
1776591359.9666243,167.62,21.66,27.9,6.6,0,12,45.2,7542,6123
1776591359.997046,158.18,21.87,28.24,6.6,0,12,45.2,7542,6123
1776591360.0257874,161.26,19.73,26.47,6.6,0,12,45.2,7542,6123
1776591360.0573125,154.46,22.85,29.73,6.6,0,12,45.2,7542,6123
1776591360.0868766,154.58,20.37,27.43,6.5,0,12,45.2,7542,6123
1776591360.1160095,167.96,20.56,26.54,6.5,0,12,45.2,7542,6123
1776591360.1449842,160.28,20.68,27.27,6.5,0,12,45.2,7542,6123
1776591360.172342,159.21,19.74,25.06,6.5,0,12,45.2,7542,6123
1776591360.1999488,169.69,19.86,25.88,6.6,0,12,45.2,7542,6123
1776591360.2299628,160.38,21.69,28.29,6.4,0,12,45.2,7542,6123
1776591360.256769,159.34,19.46,24.96,6.4,0,12,45.2,7542,6123
1776591360.2840257,151.07,19.62,25.41,6.4,0,12,45.2,7542,6123
1776591360.3134356,163.54,20.91,27.77,6.4,0,12,45.2,7542,6123
1776591360.3451207,157.79,21.0,29.89,6.4,0,12,45.2,7542,6123
1776591360.3732615,157.35,19.58,26.09,6.4,0,12,45.2,7542,6123
1776591360.4037285,153.27,20.52,28.48,6.4,0,12,45.2,7542,6123
1776591360.4340155,165.21,20.75,28.55,6.5,0,12,45.2,7542,6123
1776591360.460989,162.42,19.76,25.26,6.5,0,12,45.2,7542,6123
1776591360.4902065,157.12,19.77,27.48,6.5,0,12,45.2,7542,6123
1776591360.5177093,149.44,19.54,25.45,6.5,0,12,45.2,7542,6123
1776591360.5465155,165.13,20.95,26.84,6.5,0,12,45.2,7542,6123
1776591360.5739493,158.52,20.32,25.66,6.5,0,12,45.2,7542,6123
1776591360.6008744,154.25,19.32,25.01,6.4,0,12,45.2,7542,6123
1776591360.6298718,161.58,20.23,27.13,6.4,0,12,45.2,7542,6123
1776591360.6579092,160.86,20.14,25.96,6.4,0,12,45.2,7542,6123
1776591360.684271,156.04,19.28,24.58,6.4,0,12,45.2,7542,6123
1776591360.7118258,163.77,19.84,25.73,6.4,0,12,45.2,7542,6123
1776591360.7385616,158.72,19.54,24.98,6.3,0,12,45.2,7542,6123
1776591360.766218,166.88,19.91,25.88,6.4,0,12,45.2,7542,6123
1776591360.7940755,163.07,20.59,26.2,6.4,0,12,45.2,7542,6123
1776591360.8208957,153.09,19.31,25.04,6.5,0,12,45.2,7542,6123
1776591360.8490603,167.99,19.95,26.27,6.4,0,12,45.2,7542,6123
1776591360.876448,164.02,19.99,25.82,6.4,0,12,45.2,7542,6123
1776591360.9032454,155.56,19.55,25.24,6.4,0,12,45.2,7542,6123
1776591360.9313858,163.06,20.38,26.21,6.4,0,73,44.3,7502,6126
1776591360.9606354,161.51,21.31,27.38,6.5,0,73,44.3,7502,6126
1776591360.9878378,157.01,19.85,25.5,6.5,0,73,44.3,7502,6126
1776591361.015266,166.84,19.8,25.39,6.5,0,73,44.3,7502,6126
1776591361.0434294,162.89,20.25,26.27,6.5,0,73,44.3,7502,6126
1776591361.0706522,156.03,19.87,25.4,6.5,0,73,44.3,7502,6126
1776591361.0987978,167.56,20.09,26.16,6.5,0,73,44.3,7502,6126
1776591361.127062,162.67,20.09,26.49,6.4,0,73,44.3,7502,6126
1776591361.1548069,156.67,19.55,25.5,6.4,0,73,44.3,7502,6126
1776591361.1821635,150.19,19.76,25.3,6.3,0,73,44.3,7502,6126
1776591361.2090101,163.56,19.49,25.25,6.4,0,73,44.3,7502,6126
1776591361.2366185,150.04,19.7,25.73,6.4,0,73,44.3,7502,6126
1776591361.26806,164.34,20.79,29.66,6.3,0,73,44.3,7502,6126
1776591361.3004804,167.54,21.08,29.8,6.2,0,73,44.3,7502,6126
1776591361.3303254,163.37,21.72,27.83,6.3,0,73,44.3,7502,6126
1776591361.3589792,159.6,20.46,26.85,6.2,0,73,44.3,7502,6126
1776591361.38651,154.97,20.02,25.78,6.2,0,73,44.3,7502,6126
1776591361.414629,167.6,19.94,25.88,6.2,0,73,44.3,7502,6126
1776591361.4425902,160.9,20.32,26.19,6.1,0,73,44.3,7502,6126
1776591361.470228,156.27,19.69,25.07,6.1,0,73,44.3,7502,6126
1776591361.4982064,149.57,20.39,25.95,6.1,0,73,44.3,7502,6126
1776591361.5285575,158.8,20.8,28.72,6.2,0,73,44.3,7502,6126
1776591361.5559032,155.44,19.71,25.3,6.3,0,73,44.3,7502,6126
1776591361.583642,150.35,20.31,25.81,6.4,0,73,44.3,7502,6126
1776591361.6119106,163.13,20.29,26.54,6.4,0,73,44.3,7502,6126
1776591361.6397538,161.34,19.43,25.3,6.5,0,73,44.3,7502,6126
1776591361.668627,171.16,20.72,27.02,6.4,0,73,44.3,7502,6126
1776591361.6973283,168.08,20.23,26.34,6.4,0,73,44.3,7502,6126
1776591361.7258155,159.05,20.34,26.5,6.5,0,73,44.3,7502,6126
1776591361.7544107,156.0,20.05,26.49,6.6,0,73,44.3,7502,6126
1776591361.7826567,168.69,20.56,26.2,6.5,0,73,44.3,7502,6126
1776591361.8102398,163.77,19.79,25.64,6.6,0,73,44.3,7502,6126
1776591361.8383021,157.09,20.03,26.17,6.5,0,73,44.3,7502,6126
1776591361.869317,168.47,21.47,28.64,6.6,0,73,44.3,7502,6126
1776591361.8991742,166.65,21.43,28.05,6.6,0,73,44.3,7502,6126
1776591361.9297917,158.84,21.33,28.57,6.5,0,56,45.3,7463,6129
1776591361.9582486,158.56,20.5,26.68,6.5,0,56,45.3,7463,6129
1776591361.9874012,155.15,20.11,27.14,6.5,0,56,45.3,7463,6129
1776591362.020331,148.63,21.04,30.74,6.6,0,56,45.3,7463,6129
1776591362.0543847,167.75,21.32,31.93,6.6,0,56,45.3,7463,6129
1776591362.0834777,152.63,21.14,26.81,6.6,0,56,45.3,7463,6129
1776591362.1112823,162.73,20.27,26.04,6.5,0,56,45.3,7463,6129
1776591362.1398184,156.51,20.47,26.62,6.5,0,56,45.3,7463,6129
1776591362.1687675,169.59,20.33,27.25,6.5,0,56,45.3,7463,6129
1776591362.1976233,165.13,20.12,27.04,6.5,0,56,45.3,7463,6129
1776591362.2260568,161.81,20.75,26.84,6.5,0,56,45.3,7463,6129
1776591362.257423,155.49,21.14,29.58,6.5,0,56,45.3,7463,6129
1776591362.285727,153.19,19.54,26.25,6.5,0,56,45.3,7463,6129
1776591362.31409,167.09,20.26,26.03,6.6,0,56,45.3,7463,6129
1776591362.3423846,161.15,20.97,26.68,6.6,0,56,45.3,7463,6129
1776591362.369112,153.93,19.45,24.82,6.6,0,56,45.3,7463,6129
1776591362.396182,166.41,20.08,25.45,6.5,0,56,45.3,7463,6129
1776591362.424911,157.54,19.75,26.81,6.5,0,56,45.3,7463,6129
1776591362.4573548,157.41,22.44,28.88,6.5,0,56,45.3,7463,6129
1776591362.4848187,155.2,20.18,25.76,6.5,0,56,45.3,7463,6129
1776591362.5113976,167.43,19.51,24.79,6.5,0,56,45.3,7463,6129
1776591362.5381532,157.15,19.61,25.1,6.5,0,56,45.3,7463,6129
1776591362.565143,166.1,19.42,25.21,6.6,0,56,45.3,7463,6129
1776591362.5950167,164.43,21.37,28.16,6.5,0,56,45.3,7463,6129
1776591362.6238005,160.82,20.47,27.12,6.4,0,56,45.3,7463,6129
1776591362.6526494,154.62,20.44,27.07,6.3,0,56,45.3,7463,6129
1776591362.6829352,167.75,20.44,27.02,6.3,0,56,45.3,7463,6129
1776591362.7116923,164.93,20.95,26.83,6.5,0,56,45.3,7463,6129
1776591362.741281,160.11,20.72,27.83,6.3,0,56,45.3,7463,6129
1776591362.7698827,155.53,20.22,26.91,6.1,0,56,45.3,7463,6129
1776591362.8000202,153.07,20.41,27.62,6.2,0,56,45.3,7463,6129
1776591362.8280623,163.97,20.28,26.16,6.1,0,56,45.3,7463,6129
1776591362.8550658,158.99,19.68,25.21,6.1,0,56,45.3,7463,6129
1776591362.883426,154.75,20.24,26.33,6.2,0,56,45.3,7463,6129
1776591362.9119477,166.48,20.42,26.49,6.2,0,56,45.3,7463,6129
1776591362.9391549,158.19,19.71,25.42,6.2,0,49,45.5,7463,6129
1776591362.9677553,152.44,20.01,26.6,6.2,0,49,45.5,7463,6129
1776591362.9977436,165.04,20.88,28.07,6.3,0,49,45.5,7463,6129
1776591363.0268607,163.73,20.9,27.24,6.2,0,49,45.5,7463,6129
1776591363.0563693,157.76,20.78,27.28,6.1,0,49,45.5,7463,6129
1776591363.0838816,154.28,19.63,25.25,6.2,0,49,45.5,7463,6129
1776591363.1117854,166.84,19.98,26.05,6.2,0,49,45.5,7463,6129
1776591363.138996,159.28,19.71,25.36,6.2,0,49,45.5,7463,6129
1776591363.1665125,153.89,20.02,25.69,6.1,0,49,45.5,7463,6129
1776591363.1941583,163.05,20.63,25.89,6.1,0,49,45.5,7463,6129
1776591363.221076,156.93,19.48,25.3,6.0,0,49,45.5,7463,6129
1776591363.24956,150.49,19.6,26.65,6.0,0,49,45.5,7463,6129
1776591363.2789924,164.76,21.15,27.18,5.9,0,49,45.5,7463,6129
1776591363.3078282,158.71,20.9,26.97,5.8,0,49,45.5,7463,6129
1776591363.3369305,154.0,20.15,27.04,5.9,0,49,45.5,7463,6129
1776591363.365405,168.07,20.95,26.55,5.9,0,49,45.5,7463,6129
1776591363.3940623,164.55,21.37,27.1,6.0,0,49,45.5,7463,6129
1776591363.4208426,154.92,19.51,25.02,6.0,0,49,45.5,7463,6129
1776591363.448528,153.32,20.06,25.78,6.1,0,49,45.5,7463,6129
1776591363.476087,163.57,20.28,25.85,6.2,0,49,45.5,7463,6129
1776591363.503053,156.61,19.42,25.03,6.2,0,49,45.5,7463,6129
1776591363.5306063,167.29,19.97,25.5,6.3,0,49,45.5,7463,6129
1776591363.5578642,163.42,19.81,25.49,6.3,0,49,45.5,7463,6129
1776591363.587498,157.71,20.63,26.72,6.2,0,49,45.5,7463,6129
1776591363.618875,152.09,22.57,28.77,6.2,0,49,45.5,7463,6129
1776591363.6497426,149.61,22.52,27.96,6.2,0,49,45.5,7463,6129
1776591363.6808226,163.92,23.43,29.52,6.3,0,49,45.5,7463,6129
1776591363.7088497,160.52,20.92,26.39,6.1,0,49,45.5,7463,6129
1776591363.7353015,152.5,19.27,24.7,6.1,0,49,45.5,7463,6129
1776591363.7626796,151.25,19.79,25.29,5.9,0,49,45.5,7463,6129
1776591363.7927222,161.5,22.74,28.26,5.9,0,49,45.5,7463,6129
1776591363.820658,158.09,19.73,25.89,5.8,0,49,45.5,7463,6129
1776591363.8486266,152.59,19.81,26.02,5.8,0,49,45.5,7463,6129
1776591363.8779237,163.66,20.46,27.3,5.7,0,49,45.5,7463,6129
1776591363.9056733,159.25,19.51,25.89,5.6,0,49,45.5,7463,6129
1776591363.9322243,154.26,19.41,24.78,5.6,0,49,45.5,7463,6129
1776591363.9599297,163.44,20.3,25.93,5.6,0,26,44.8,7581,6132
1776591363.9876616,153.46,19.81,26.02,5.5,0,26,44.8,7581,6132
1776591364.0153263,170.15,19.98,25.71,5.5,0,26,44.8,7581,6132
1776591364.0444574,166.73,20.47,27.49,5.5,0,26,44.8,7581,6132
1776591364.075598,162.5,21.09,27.79,5.5,0,26,44.8,7581,6132
1776591364.105401,155.73,20.78,27.57,5.6,0,26,44.8,7581,6132
1776591364.134751,154.17,20.15,27.5,5.5,0,26,44.8,7581,6132
1776591364.1640234,168.47,20.59,26.41,5.6,0,26,44.8,7581,6132
1776591364.1936057,161.2,21.01,27.78,5.6,0,26,44.8,7581,6132
1776591364.2236629,158.5,20.13,28.32,5.7,0,26,44.8,7581,6132
1776591364.2529428,155.6,20.45,27.5,5.6,0,26,44.8,7581,6132
1776591364.2815762,153.16,21.11,26.62,5.6,0,26,44.8,7581,6132
1776591364.309925,163.35,19.86,26.72,5.6,0,26,44.8,7581,6132
1776591364.3373928,154.6,20.26,25.71,5.6,0,26,44.8,7581,6132
1776591364.3658068,150.61,20.84,26.79,5.7,0,26,44.8,7581,6132
1776591364.3957987,165.29,20.68,27.9,5.7,0,26,44.8,7581,6132
1776591364.4268768,159.79,22.47,28.64,5.7,0,26,44.8,7581,6132
1776591364.454468,158.21,19.63,25.62,5.8,0,26,44.8,7581,6132
1776591364.4826512,152.13,19.34,26.59,5.8,0,26,44.8,7581,6132
1776591364.5107553,165.86,20.45,26.37,5.7,0,26,44.8,7581,6132
1776591364.5390086,160.47,19.93,25.44,5.7,0,26,44.8,7581,6132
1776591364.5673568,173.46,20.29,26.16,5.9,0,26,44.8,7581,6132
1776591364.5950787,167.2,19.97,25.73,5.9,0,26,44.8,7581,6132
1776591364.6228104,156.99,20.19,26.0,6.0,0,26,44.8,7581,6132
1776591364.6502137,155.77,19.75,25.58,6.0,0,26,44.8,7581,6132
1776591364.6784325,164.18,20.36,26.55,6.0,0,26,44.8,7581,6132
1776591364.706623,160.58,20.05,25.97,6.0,0,26,44.8,7581,6132
1776591364.734103,156.22,19.75,25.62,6.3,0,26,44.8,7581,6132
1776591364.7622447,163.37,20.26,26.1,6.3,0,26,44.8,7581,6132
1776591364.790375,161.34,20.29,26.42,6.3,0,26,44.8,7581,6132
1776591364.8171973,155.5,19.35,25.12,6.4,0,26,44.8,7581,6132
1776591364.8452423,165.98,20.26,26.18,6.4,0,26,44.8,7581,6132
1776591364.8725867,161.51,19.54,25.56,6.4,0,26,44.8,7581,6132
1776591364.901439,150.94,20.67,26.46,6.4,0,26,44.8,7581,6132
1776591364.9311273,166.52,21.87,27.93,6.4,0,26,44.8,7581,6132
1776591364.9583495,164.65,19.79,25.47,6.5,0,77,43.7,7502,6132
1776591364.9850698,155.59,19.4,25.07,6.5,0,77,43.7,7502,6132
1776591365.0119848,167.3,19.68,25.22,6.6,0,77,43.7,7502,6132
1776591365.0384622,160.91,19.42,24.75,6.4,0,77,43.7,7502,6132
1776591365.0658891,150.18,19.69,25.5,6.5,0,77,43.7,7502,6132
1776591365.0937908,165.56,20.51,26.28,6.5,0,77,43.7,7502,6132
1776591365.121036,159.17,19.56,25.48,6.5,0,77,43.7,7502,6132
1776591365.1480613,153.81,19.54,24.91,6.5,0,77,43.7,7502,6132
1776591365.1746798,163.16,19.6,25.01,6.5,0,77,43.7,7502,6132
1776591365.2010846,156.81,19.22,24.68,6.5,0,77,43.7,7502,6132
1776591365.2288635,166.15,20.1,25.93,6.5,0,77,43.7,7502,6132
1776591365.256483,161.52,19.74,25.46,6.5,0,77,43.7,7502,6132
1776591365.2851834,155.39,21.22,27.01,6.5,0,77,43.7,7502,6132
1776591365.312268,167.0,19.67,25.44,6.5,0,77,43.7,7502,6132
1776591365.3393323,162.52,19.57,25.42,6.5,0,77,43.7,7502,6132
1776591365.3666582,155.01,19.8,25.59,6.5,0,77,43.7,7502,6132
1776591365.3933182,165.35,19.84,24.98,6.5,0,77,43.7,7502,6132
1776591365.4205348,159.92,19.96,25.57,6.5,0,77,43.7,7502,6132
1776591365.4477842,168.87,19.86,25.68,6.5,0,77,43.7,7502,6132
1776591365.4743774,163.17,19.5,24.82,6.4,0,77,43.7,7502,6132
1776591365.5009396,154.83,19.17,24.85,6.4,0,77,43.7,7502,6132
1776591365.5292368,168.02,21.24,26.6,6.4,0,77,43.7,7502,6132
1776591365.5563958,159.74,19.65,25.55,6.4,0,77,43.7,7502,6132
1776591365.5834363,156.74,19.52,25.4,6.3,0,77,43.7,7502,6132
1776591365.6113353,165.05,19.75,25.37,6.5,0,77,43.7,7502,6132
1776591365.6388566,158.26,19.7,25.82,6.2,0,77,43.7,7502,6132
1776591365.6665332,153.57,19.99,25.81,6.3,0,77,43.7,7502,6132
1776591365.6945395,148.46,19.47,26.04,6.2,0,77,43.7,7502,6132
1776591365.7218711,161.95,19.67,25.42,6.1,0,77,43.7,7502,6132
1776591365.7504992,152.82,20.16,26.53,6.0,0,77,43.7,7502,6132
1776591365.7797432,168.68,20.64,26.87,5.9,0,77,43.7,7502,6132
1776591365.808234,163.41,20.22,26.15,5.8,0,77,43.7,7502,6132
1776591365.8350072,155.8,19.33,24.86,5.7,0,77,43.7,7502,6132
1776591365.8624334,170.36,19.73,25.33,5.6,0,77,43.7,7502,6132
1776591365.889558,161.1,19.92,25.67,5.5,0,77,43.7,7502,6132
1776591365.9163346,156.07,19.45,24.89,5.4,0,77,43.7,7502,6132
1776591365.9484024,169.34,21.73,27.65,5.4,0,77,43.7,7502,6132
1776591365.9763572,164.98,20.54,26.25,5.4,0,78,44.3,7502,6132
1776591366.0036988,158.3,19.49,24.88,5.4,0,78,44.3,7502,6132
1776591366.0302038,153.56,19.62,24.75,5.4,0,78,44.3,7502,6132
1776591366.059891,163.96,22.76,28.06,5.4,0,78,44.3,7502,6132
1776591366.0866277,159.68,19.44,25.08,5.4,0,78,44.3,7502,6132
1776591366.113636,154.01,19.36,25.04,5.5,0,78,44.3,7502,6132
1776591366.140367,163.71,19.31,24.97,5.3,0,78,44.3,7502,6132
1776591366.1665154,157.15,19.06,24.49,5.3,0,78,44.3,7502,6132
1776591366.193199,166.83,19.41,25.07,5.3,0,78,44.3,7502,6132
1776591366.2196815,160.07,19.35,24.89,5.3,0,78,44.3,7502,6132
1776591366.2462568,152.87,19.34,24.96,5.3,0,78,44.3,7502,6132
1776591366.2732549,162.61,19.21,25.22,5.3,0,78,44.3,7502,6132
1776591366.3001268,151.01,19.59,25.11,5.2,0,78,44.3,7502,6132
1776591366.3271587,167.33,19.75,25.29,5.2,0,78,44.3,7502,6132
1776591366.3532047,159.21,19.41,24.39,5.1,0,78,44.3,7502,6132
1776591366.38008,169.52,19.71,25.29,5.1,0,78,44.3,7502,6132
1776591366.4088562,163.59,21.13,27.12,5.0,0,78,44.3,7502,6132
1776591366.4375515,159.8,20.29,26.2,5.0,0,78,44.3,7502,6132
1776591366.4651582,153.75,19.33,25.91,5.0,0,78,44.3,7502,6132
1776591366.4932504,163.62,20.15,26.11,5.1,0,78,44.3,7502,6132
1776591366.5204396,151.31,19.67,25.49,5.0,0,78,44.3,7502,6132
